0, 4 
1, 2 
2, 2 
3, 0 
4, 1 
5, 1 
6, 0 
7, 0 
8, 2 
9, 0 
10, 2 
11, 0 
12, 1 
13, 0 
14, 0 
15, 0 
16, 0 
17, 1 
18, 0 
19, 1 
20, 0 
21, 0 
22, 0 
23, 0 
24, 1 
25, 1 
26, 2 
27, 1 
28, 0 
29, 1 
30, 2 
31, 0 
32, 0 
33, 1 
34, 0 
35, 0 
36, 0 
37, 0 
38, 2 
39, 0 
40, 1 
41, 2 
42, 1 
43, 0 
44, 0 
45, 2 
46, 3 
47, 1 
48, 0 
49, 0 
50, 1 
51, 1 
52, 0 
53, 2 
54, 1 
55, 0 
56, 1 
57, 0 
58, 0 
59, 1 
60, 0 
61, 0 
62, 1 
63, 4 
64, 1 
65, 0 
66, 0 
67, 1 
68, 0 
69, 0 
70, 2 
71, 1 
72, 1 
73, 0 
74, 0 
75, 1 
76, 1 
77, 2 
78, 1 
79, 0 
80, 1 
81, 0 
82, 0 
83, 0 
84, 0 
85, 2 
86, 0 
87, 0 
88, 0 
89, 2 
90, 1 
91, 1 
92, 1 
93, 1 
94, 1 
95, 0 
96, 1 
97, 0 
98, 0 
99, 0 
100, 0 
101, 0 
102, 1 
103, 1 
104, 0 
105, 0 
106, 0 
107, 0 
108, 1 
109, 1 
110, 1 
111, 0 
112, 1 
113, 2 
114, 2 
115, 0 
116, 2 
117, 0 
118, 1 
119, 0 
120, 2 
121, 1 
122, 1 
123, 0 
124, 1 
125, 1 
126, 1 
127, 0 
128, 0 
129, 1 
130, 1 
131, 0 
132, 0 
133, 0 
134, 1 
135, 2 
136, 0 
137, 1 
138, 0 
139, 2 
140, 0 
141, 2 
142, 2 
143, 0 
144, 0 
145, 1 
146, 1 
147, 1 
148, 0 
149, 0 
150, 0 
151, 0 
152, 0 
153, 0 
154, 1 
155, 2 
156, 1 
157, 1 
158, 0 
159, 0 
160, 0 
161, 0 
162, 1 
163, 0 
164, 0 
165, 2 
166, 0 
167, 2 
168, 0 
169, 0 
170, 1 
171, 0 
172, 0 
173, 1 
174, 0 
175, 0 
176, 3 
177, 0 
178, 1 
179, 0 
180, 0 
181, 1 
182, 0 
183, 1 
184, 1 
185, 1 
186, 0 
187, 1 
188, 0 
189, 0 
190, 0 
191, 0 
192, 2 
193, 0 
194, 1 
195, 1 
196, 1 
197, 1 
198, 0 
199, 2 
200, 0 
201, 0 
202, 2 
203, 3 
204, 0 
205, 2 
206, 0 
207, 1 
208, 1 
209, 1 
210, 1 
211, 1 
212, 1 
213, 1 
214, 0 
215, 0 
216, 1 
217, 1 
218, 0 
219, 1 
220, 2 
221, 2 
222, 0 
223, 2 
224, 1 
225, 0 
226, 1 
227, 0 
228, 1 
229, 0 
230, 2 
231, 0 
232, 1 
233, 0 
234, 1 
235, 1 
236, 0 
237, 0 
238, 0 
239, 0 
240, 0 
241, 0 
242, 1 
243, 0 
244, 1 
245, 1 
246, 1 
247, 0 
248, 2 
249, 0 
250, 1 
251, 0 
252, 1 
253, 1 
254, 1 
255, 0 
256, 2 
257, 2 
258, 1 
259, 0 
260, 1 
261, 0 
262, 0 
263, 0 
264, 0 
265, 1 
266, 2 
267, 1 
268, 1 
269, 1 
270, 0 
271, 0 
272, 0 
273, 0 
274, 0 
275, 1 
276, 0 
277, 1 
278, 1 
279, 0 
280, 0 
281, 0 
282, 0 
283, 1 
284, 1 
285, 2 
286, 0 
287, 2 
288, 0 
289, 4 
290, 3 
291, 1 
292, 1 
293, 1 
294, 1 
295, 0 
296, 2 
297, 1 
298, 1 
299, 1 
300, 0 
301, 2 
302, 1 
303, 0 
304, 1 
305, 0 
306, 1 
307, 3 
308, 1 
309, 1 
310, 3 
311, 1 
312, 0 
313, 1 
314, 0 
315, 0 
316, 0 
317, 0 
318, 1 
319, 0 
320, 2 
321, 2 
322, 0 
323, 2 
324, 1 
325, 0 
326, 0 
327, 2 
328, 0 
329, 1 
330, 0 
331, 2 
332, 0 
333, 2 
334, 1 
335, 3 
336, 1 
337, 0 
338, 0 
339, 0 
340, 1 
341, 1 
342, 0 
343, 2 
344, 0 
345, 0 
346, 0 
347, 0 
348, 2 
349, 1 
350, 1 
351, 0 
352, 0 
353, 0 
354, 2 
355, 0 
356, 2 
357, 0 
358, 2 
359, 1 
360, 0 
361, 0 
362, 0 
363, 0 
364, 1 
365, 0 
366, 0 
367, 1 
368, 1 
369, 2 
370, 0 
371, 0 
372, 0 
373, 0 
374, 0 
375, 1 
376, 1 
377, 2 
378, 1 
379, 0 
380, 0 
381, 0 
382, 1 
383, 0 
384, 2 
385, 0 
386, 0 
387, 0 
388, 0 
389, 0 
390, 1 
391, 0 
392, 1 
393, 1 
394, 0 
395, 0 
396, 0 
397, 1 
398, 0 
399, 0 
400, 0 
401, 1 
402, 0 
403, 0 
404, 1 
405, 1 
406, 0 
407, 0 
408, 0 
409, 0 
410, 1 
411, 0 
412, 1 
413, 3 
414, 0 
415, 1 
416, 0 
417, 0 
418, 0 
419, 0 
420, 1 
421, 0 
422, 0 
423, 0 
424, 1 
425, 0 
426, 1 
427, 2 
428, 0 
429, 1 
430, 1 
431, 0 
432, 1 
433, 0 
434, 0 
435, 3 
436, 0 
437, 0 
438, 0 
439, 0 
440, 0 
441, 1 
442, 2 
443, 0 
444, 1 
445, 0 
446, 1 
447, 0 
448, 1 
449, 2 
450, 1 
451, 1 
452, 2 
453, 1 
454, 0 
455, 1 
456, 0 
457, 1 
458, 0 
459, 0 
460, 0 
461, 1 
462, 0 
463, 1 
464, 0 
