0, 6 
1, 4 
2, 4 
3, 9 
4, 7 
5, 3 
6, 5 
7, 2 
8, 1 
9, 0 
10, 2 
11, 0 
12, 6 
13, 10 
14, 6 
15, 11 
16, 8 
17, 8 
18, 8 
19, 11 
20, 2 
21, 2 
22, 6 
23, 2 
24, 8 
25, 8 
26, 5 
27, 5 
28, 6 
29, 13 
30, 12 
31, 12 
32, 7 
33, 4 
34, 7 
35, 3 
36, 1 
37, 5 
38, 7 
39, 10 
40, 10 
41, 10 
42, 5 
43, 6 
44, 4 
45, 6 
46, 4 
47, 1 
48, 2 
49, 2 
50, 5 
51, 7 
52, 7 
53, 1 
54, 5 
55, 9 
56, 4 
57, 4 
58, 5 
59, 7 
60, 1 
61, 2 
62, 3 
63, 1 
64, 18 
65, 15 
66, 15 
67, 25 
68, 16 
69, 11 
70, 17 
71, 14 
72, 13 
73, 11 
74, 8 
75, 15 
76, 15 
77, 13 
78, 14 
79, 17 
80, 18 
81, 9 
82, 9 
83, 12 
84, 11 
85, 13 
86, 14 
87, 13 
88, 14 
89, 12 
90, 9 
91, 15 
92, 12 
93, 14 
94, 10 
95, 13 
96, 4 
97, 1 
98, 5 
99, 13 
100, 9 
101, 16 
102, 13 
103, 14 
104, 20 
105, 20 
106, 15 
107, 15 
108, 13 
109, 13 
110, 11 
111, 11 
112, 18 
113, 19 
114, 10 
115, 16 
116, 15 
117, 13 
118, 11 
119, 12 
120, 12 
121, 11 
122, 7 
123, 7 
124, 7 
125, 13 
126, 23 
127, 18 
128, 14 
129, 14 
130, 9 
131, 3 
132, 2 
133, 1 
134, 2 
135, 1 
136, 3 
137, 8 
138, 4 
139, 9 
140, 3 
141, 6 
142, 9 
143, 5 
144, 4 
145, 6 
146, 2 
147, 3 
148, 2 
149, 0 
150, 4 
151, 10 
152, 9 
153, 6 
154, 9 
155, 14 
156, 16 
157, 7 
158, 10 
159, 1 
160, 3 
161, 9 
162, 11 
163, 2 
164, 4 
165, 9 
166, 8 
167, 7 
168, 11 
169, 8 
170, 8 
171, 8 
172, 2 
173, 9 
174, 8 
175, 6 
176, 8 
177, 9 
178, 5 
179, 7 
180, 8 
181, 8 
182, 6 
183, 4 
184, 1 
185, 2 
186, 8 
187, 10 
188, 9 
189, 11 
190, 11 
191, 3 
192, 8 
193, 8 
194, 9 
195, 7 
196, 3 
197, 5 
198, 5 
199, 5 
200, 9 
201, 15 
202, 14 
203, 12 
204, 13 
205, 10 
206, 9 
207, 9 
208, 7 
209, 3 
210, 4 
211, 4 
212, 7 
213, 6 
214, 7 
215, 11 
216, 4 
217, 8 
218, 6 
219, 6 
220, 4 
221, 6 
222, 4 
223, 5 
224, 3 
225, 6 
226, 8 
227, 7 
228, 8 
229, 7 
230, 9 
231, 5 
232, 8 
233, 2 
234, 5 
235, 4 
236, 2 
237, 3 
238, 24 
239, 11 
240, 16 
241, 22 
242, 13 
243, 13 
244, 6 
245, 13 
246, 11 
247, 6 
248, 6 
249, 8 
250, 9 
251, 12 
252, 15 
253, 8 
254, 19 
255, 9 
256, 9 
257, 7 
258, 10 
259, 5 
260, 10 
261, 7 
262, 7 
263, 5 
264, 13 
265, 9 
266, 5 
267, 5 
268, 6 
269, 5 
270, 0 
271, 1 
272, 1 
273, 8 
274, 9 
275, 12 
276, 13 
277, 14 
278, 15 
279, 8 
280, 10 
281, 7 
282, 4 
283, 4 
284, 4 
285, 9 
286, 7 
287, 6 
288, 10 
289, 13 
290, 21 
291, 8 
292, 9 
293, 10 
294, 13 
295, 12 
296, 7 
297, 4 
